Department,Sex,Mode,T-Att,Discounts,NO-Re-exams,CGPA,Status 
Business-Administration,Male,Fulltime,0.61,0,4,21.74375,Dropout
Business-Administration,Male,Fulltime,0.76,20,0,8.4825,Dropout
Business-Administration,Male,Fulltime,0.77,0,0,0,Dropout
Business-Administration,Male,Fulltime,0.77,0,6,33.03125,Dropout
Business-Administration,Male,Parttime,0.71,20,0,0,Dropout
Business-Administration,Male,Fulltime,0.71,0,0,5.11625,Dropout
Business-Administration,Male,Fulltime,0.81,20,0,2.84875,Dropout
Business-Administration,Female,Fulltime,0.76,20,0,0,Dropout
Business-Administration,Male,Parttime,0.75,20,0,0,Dropout
Business-Administration,Female,Fulltime,0.79,20,0,0,Dropout
Business-Administration,Male,Fulltime,0.78,0,0,0,Dropout
Business-Administration,Female,Parttime,0.76,0,0,0,Dropout
Business-Administration,Male,Parttime,0.80,20,0,3.7325,Dropout
Business-Administration,Male,Parttime,0.77,0,0,0.3575,Dropout
Business-Administration,Female,Fulltime,0.81,0,0,5.55375,Dropout
Business-Administration,Male,Fulltime,0.69,0,0,0,Dropout
Business-Administration,Male,Fulltime,0.72,20,2,22.64,Dropout
Business-Administration,Male,Fulltime,0.71,0,2,23.1775,Dropout
Business-Administration,Male,Fulltime,0.70,0,0,0,Dropout
Business-Administration,Male,Parttime,0.71,0,0,0,Dropout
Business-Administration,Female,Parttime,0.75,0,0,0.3575,Dropout
Business-Administration,Female,Fulltime,0.78,0,0,0,Dropout
Business-Administration,Female,Fulltime,0.68,0,5,5.36625,Dropout
Business-Administration,Female,Fulltime,0.70,0,0,3.49125,Dropout
Business-Administration,Female,Fulltime,0.73,0,0,0,Dropout
Business-Administration,Male,Fulltime,0.66,20,0,0,Dropout
Business-Administration,Male,Parttime,0.73,0,0,5.6075,Dropout
Business-Administration,Male,Parttime,0.67,0,0,0,Dropout
Business-Administration,Male,Fulltime,0.66,0,7,17.89125,Dropout
Business-Administration,Male,Fulltime,0.80,0,0,0,Dropout
Business-Administration,Male,Fulltime,0.73,20,4,6.1175,Dropout
Business-Administration,Male,Fulltime,0.71,20,0,2.49125,Dropout
Business-Administration,Male,Parttime,0.73,20,2,7.5875,Dropout
Business-Administration,Male,Parttime,0.74,0,2,14.0925,Dropout
Business-Administration,Male,Fulltime,0.78,0,0,0,Dropout
Business-Administration,Male,Parttime,0.68,0,0,0,Dropout
Business-Administration,Male,Fulltime,0.67,0,0,0,Dropout
Business-Administration,Male,Parttime,0.74,0,0,0,Dropout
Business-Administration,Male,Parttime,0.73,0,0,0,Dropout
Business-Administration,Male,Parttime,0.71,0,0,7.6775,Dropout
Business-Administration,Female,Fulltime,0.73,0,0,3.385,Dropout
Business-Administration,Male,Parttime,0.81,0,0,0,Dropout
Business-Administration,Male,Parttime,0.76,0,0,0,Dropout
Business-Administration,Male,Fulltime,0.71,0,0,0,Dropout
Business-Administration,Male,Parttime,0.61,20,0,9.245,Dropout
Business-Administration,Male,Fulltime,0.76,0,0,0,Dropout
Business-Administration,Male,Parttime,0.77,0,0,0,Dropout
Business-Administration,Male,Parttime,0.62,20,0,1.625,Dropout
Business-Administration,Male,Fulltime,0.78,0,0,5.4475,Dropout
Business-Administration,Male,Parttime,0.79,0,0,11.26,Dropout
Business-Administration,Male,Fulltime,0.74,0,0,0,Dropout
Business-Administration,Male,Fulltime,0.77,0,0,0,Dropout
Business-Administration,Male,Parttime,0.80,0,0,3.865,Dropout
Business-Administration,Female,Fulltime,0.84,0,0,1.39625,Dropout
Business-Administration,Female,Fulltime,0.81,0,0,0,Dropout
Business-Administration,Female,Parttime,0.81,20,0,6.34375,Dropout
Business-Administration,Male,Parttime,0.75,0,0,3.40625,Dropout
Business-Administration,Male,Fulltime,0.78,20,0,4.51,Dropout
Business-Administration,Male,Parttime,0.69,0,0,0,Dropout
Business-Administration,Female,Fulltime,0.76,0,0,0,Dropout
Business-Administration,Male,Fulltime,0.77,20,0,5.875,Dropout
Business-Administration,Male,Parttime,0.73,0,0,2.52125,Dropout
Business-Administration,Male,Parttime,0.71,0,0,0,Dropout
Business-Administration,Female,Fulltime,0.79,0,0,0,Dropout
Business-Administration,Male,Parttime,0.78,0,0,2.71875,Dropout
Business-Administration,Male,Parttime,0.76,0,0,0,Dropout
Business-Administration,Male,Parttime,0.70,0,0,0,Dropout
Business-Administration,Male,Fulltime,0.72,0,0,0,Dropout
Business-Administration,Male,Fulltime,0.80,20,0,0,Dropout
Business-Administration,Male,Fulltime,0.76,0,0,0,Dropout
Business-Administration,Male,Fulltime,0.68,20,0,2.7,Dropout
Business-Administration,Female,Fulltime,0.71,0,0,0,Dropout
Business-Administration,Male,Parttime,0.69,0,0,6.45875,Dropout
Business-Administration,Male,Parttime,0.80,20,0,0.72875,Dropout
Business-Administration,Male,Fulltime,0.76,0,0,9.70875,Dropout
Business-Administration,Male,Parttime,0.83,0,0,4.27125,Dropout
Business-Administration,Male,Fulltime,0.76,0,0,6.5625,Dropout
Business-Administration,Male,Fulltime,0.73,0,0,1.9375,Dropout
Business-Administration,Female,Fulltime,0.80,0,0,5.60375,Dropout
Accounting-and-Finance,Female,Fulltime,0.65,0,0,74.88875,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.83,0,2,78.41125,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.80,14.28999996,0,81.14125,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.73,42.86000061,0,87.29,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.70,0,5,63.405,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.81,20,0,71.15,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.73,0,0,85.73375,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.74,100,0,73.92125,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.73,0,0,86.83,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.74,20,0,80.46875,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.75,0,0,85.50625,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.83,0,0,77.44625,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.70,20,3,63.76625,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.72,20,0,74.77625,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.79,14.28999996,0,68.83625,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.70,0,0,84.5125,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.69,20,0,73.075,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.77,20,3,67.5325,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.82,0,0,73.76,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.80,0,0,87.4525,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.82,20,6,62.17625,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.74,14.28999996,1,68.29625,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.73,20,0,91.13375,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.69,20,0,78.41875,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.76,0,10,69.19625,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.80,20,1,72.7675,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.89,13,6,71.455,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.76,0,3,68.4725,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.72,50,1,78.59875,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.71,20,12,59.58625,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.74,0,0,84.36375,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.67,100,3,66.64875,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.77,20,0,73.5925,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.86,20,2,75.33375,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.73,0,0,87.955,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.72,0,0,90.86,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.83,0,0,72.855,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.78,0,1,80.53125,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.75,20,5,68.84,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.66,100,0,82.8475,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.75,0,0,93.9625,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.84,0,0,83.50125,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.77,0,2,72.7075,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.74,0,0,72.51875,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.69,100,11,64.9225,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.69,0,0,81.93375,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.66,0,19,60.86125,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.72,20,0,80.4425,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.79,50,9,64.475,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.76,0,2,66.0875,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.77,0,0,91.44625,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.78,0,4,70.115,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.76,50,1,70.1725,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.77,0,0,85.69625,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.71,20,2,65.6175,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.72,100,0,90.4925,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.80,25,0,81.01125,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.80,0,9,61.615,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.75,0,25,61.39875,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.84,20,1,65.51125,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.76,20,0,89.3025,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.79,0,0,88.245,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.74,0,0,71.82875,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.70,0,2,74.05375,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.71,0,0,89.61625,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.78,20,1,74.20125,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.73,0,0,75.9075,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.72,20,0,81.78875,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.80,0,0,82.8525,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.71,0,0,77.96875,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.82,100,0,70.42875,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.74,0,0,85.92,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.77,0,1,69.54125,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.68,0,0,83.03125,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.77,0,1,65.47,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.82,0,0,88.96875,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.73,0,0,82.64375,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.78,0,17,56.25125,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.86,20,0,76.265,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.80,0,7,66.5925,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.83,20,0,79.00375,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.80,0,5,64.21125,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.84,100,0,89.88125,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.76,0,0,80.31625,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.76,20,0,93.935,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.78,20,0,88.43125,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.77,0,0,70.19125,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.81,0,2,75.60875,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.76,20,0,84.875,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.77,0,1,74.855,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.74,0,10,63.59875,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.79,0,0,78.47125,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.80,0,0,83.68625,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.75,0,13,64.805,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.85,20,2,67.305,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.84,0,1,70.2475,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.80,20,0,70.07125,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.70,0,0,74.58625,Will Graduate
Accounting-and-Finance,Male,Fulltime,0.71,100,0,75.00125,Will Graduate
Accounting-and-Finance,Female,Fulltime,0.72,0,0,17.26125,Dropout
Accounting-and-Finance,Male,Fulltime,0.82,0,0,9.60875,Dropout
Accounting-and-Finance,Male,Fulltime,0.85,0,0,0,Dropout
Accounting-and-Finance,Male,Fulltime,0.72,0,0,2.4125,Dropout
Accounting-and-Finance,Male,Fulltime,0.75,0,0,0,Dropout
Accounting-and-Finance,Male,Fulltime,0.71,0,0,1.94625,Dropout
Accounting-and-Finance,Male,Fulltime,0.82,20,0,0.17875,Dropout
Accounting-and-Finance,Male,Fulltime,0.70,20,0,3.2675,Dropout
Accounting-and-Finance,Female,Fulltime,0.75,20,0,0,Dropout
Accounting-and-Finance,Female,Fulltime,0.68,0,0,0,Dropout
Accounting-and-Finance,Female,Fulltime,0.81,0,0,0,Dropout
Accounting-and-Finance,Male,Fulltime,0.78,0,0,0,Dropout
Accounting-and-Finance,Male,Fulltime,0.71,20,3,21.5725,Dropout
Accounting-and-Finance,Male,Fulltime,0.74,20,3,10.62875,Dropout
Accounting-and-Finance,Male,Fulltime,0.75,20,0,9.0925,Dropout
Accounting-and-Finance,Female,Fulltime,0.65,0,0,0,Dropout
Accounting-and-Finance,Male,Fulltime,0.70,0,0,0,Dropout
Accounting-and-Finance,Male,Fulltime,0.59,20,0,12.01375,Dropout
Accounting-and-Finance,Male,Fulltime,0.74,0,0,0,Dropout
Accounting-and-Finance,Male,Fulltime,0.79,20,0,0,Dropout
Accounting-and-Finance,Male,Fulltime,0.85,0,0,0,Dropout
Accounting-and-Finance,Male,Fulltime,0.71,0,0,0,Dropout
Accounting-and-Finance,Female,Fulltime,0.74,0,0,0,Dropout
Accounting-and-Finance,Male,Fulltime,0.82,20,0,0,Dropout
Accounting-and-Finance,Female,Fulltime,0.73,0,0,0,Dropout
Accounting-and-Finance,Female,Fulltime,0.74,0,0,0,Dropout
Accounting-and-Finance,Male,Fulltime,0.79,20,0,6.25,Dropout
Accounting-and-Finance,Male,Fulltime,0.75,20,1,6.4175,Dropout
Accounting-and-Finance,Male,Fulltime,0.84,20,0,6.865,Dropout
Accounting-and-Finance,Female,Fulltime,0.87,0,0,12.14625,Dropout
Accounting-and-Finance,Male,Fulltime,0.67,20,0,0.6875,Dropout
Accounting-and-Finance,Male,Fulltime,0.73,20,0,0,Dropout
Accounting-and-Finance,Male,Fulltime,0.71,20,0,6.18,Dropout
Accounting-and-Finance,Male,Fulltime,0.74,20,0,0,Dropout
Accounting-and-Finance,Male,Fulltime,0.75,0,0,0,Dropout
Public-Administration,Female,Fulltime,0.70,0,0,79.095,Will Graduate
Public-Administration,Male,Fulltime,0.66,0,13,65.3975,Will Graduate
Public-Administration,Male,Fulltime,0.68,20,8,69.885,Will Graduate
Public-Administration,Female,Fulltime,0.76,50,10,66.84625,Will Graduate
Public-Administration,Female,Fulltime,0.77,20,5,71.26,Will Graduate
Public-Administration,Male,Fulltime,0.75,0,1,72.52125,Will Graduate
Public-Administration,Female,Fulltime,0.70,37.5,4,73.75625,Will Graduate
Public-Administration,Female,Fulltime,0.76,20,1,77.1425,Will Graduate
Public-Administration,Male,Fulltime,0.77,37.5,6,66.68125,Will Graduate
Public-Administration,Female,Fulltime,0.79,20,1,78.75375,Will Graduate
Public-Administration,Male,Fulltime,0.77,20,0,83.61625,Will Graduate
Public-Administration,Male,Fulltime,0.75,0,7,73.93875,Will Graduate
Public-Administration,Female,Fulltime,0.85,0,4,75.3875,Will Graduate
Public-Administration,Male,Fulltime,0.75,20,2,82.84,Will Graduate
Public-Administration,Female,Fulltime,0.74,20,0,88.80875,Will Graduate
Public-Administration,Female,Fulltime,0.77,20,0,77.24875,Will Graduate
Public-Administration,Male,Fulltime,0.78,0,12,70.25875,Will Graduate
Public-Administration,Female,Fulltime,0.65,0,2,70.13625,Will Graduate
Public-Administration,Male,Fulltime,0.67,20,15,67.8025,Will Graduate
Public-Administration,Male,Fulltime,0.73,20,8,68.2875,Will Graduate
Public-Administration,Female,Fulltime,0.80,20,3,67.80875,Will Graduate
Public-Administration,Female,Fulltime,0.76,0,0,0,Dropout
Public-Administration,Female,Fulltime,0.77,20,0,4.9825,Dropout
Public-Administration,Male,Fulltime,0.79,0,1,18.58375,Dropout
Public-Administration,Male,Fulltime,0.83,0,0,0,Dropout
Public-Administration,Male,Fulltime,0.71,0,0,0,Dropout
Public-Administration,Female,Fulltime,0.71,0,0,0.71375,Dropout
Public-Administration,Male,Fulltime,0.77,0,0,0,Dropout
Public-Administration,Male,Fulltime,0.75,0,0,0,Dropout
Public-Administration,Male,Fulltime,0.73,0,0,16.10375,Dropout
Public-Administration,Male,Fulltime,0.76,0,0,2.5625,Dropout
Public-Administration,Male,Fulltime,0.70,0,1,12.3225,Dropout
Public-Administration,Male,Fulltime,0.75,0,0,1.96375,Dropout
Public-Administration,Female,Fulltime,0.64,0,0,2.30375,Dropout
Public-Administration,Male,Fulltime,0.69,0,0,12.48875,Dropout
Public-Administration,Male,Fulltime,0.72,0,0,6.125,Dropout
Public-Administration,Male,Fulltime,0.68,0,0,6.13,Dropout
Public-Administration,Female,Fulltime,0.78,0,0,0,Dropout
Public-Administration,Female,Fulltime,0.74,20,0,2.21375,Dropout
Public-Administration,Male,Fulltime,0.64,0,0,1.67,Dropout
Public-Administration,Male,Fulltime,0.71,0,0,0.17875,Dropout
Public-Administration,Male,Fulltime,0.72,0,0,0.17875,Dropout
Public-Administration,Male,Fulltime,0.77,0,0,12.59625,Dropout
Public-Administration,Female,Fulltime,0.75,0,0,19.74125,Dropout
Public-Administration,Male,Fulltime,0.77,0,0,0,Dropout
Public-Administration,Female,Fulltime,0.74,0,0,0.20875,Dropout
Public-Administration,Male,Fulltime,0.73,0,0,0,Dropout
Public-Administration,Female,Fulltime,0.70,0,0,3.0625,Dropout
Public-Administration,Male,Fulltime,0.69,0,0,0,Dropout
Public-Administration,Female,Fulltime,0.64,0,0,1.4475,Dropout
Public-Administration,Female,Fulltime,0.76,0,0,2.79125,Dropout
Public-Administration,Female,Fulltime,0.78,0,0,0,Dropout
Public-Administration,Female,Fulltime,0.69,0,0,0,Dropout
Public-Administration,Male,Fulltime,0.72,0,0,0,Dropout
Public-Administration,Male,Fulltime,0.70,0,0,0,Dropout
Public-Administration,Male,Fulltime,0.78,0,0,0,Dropout
Public-Administration,Male,Fulltime,0.78,0,0,0,Dropout
Public-Administration,Male,Fulltime,0.73,0,0,0,Dropout
Banking-and-Finance,Female,Fulltime,0.74,0,0,0,Dropout
Banking-and-Finance,Female,Fulltime,0.73,0,0,0,Dropout
Banking-and-Finance,Female,Fulltime,0.79,20,0,5.77,Dropout
Banking-and-Finance,Female,Fulltime,0.68,0,0,0,Dropout
Banking-and-Finance,Female,Fulltime,0.71,0,0,0,Dropout
Banking-and-Finance,Female,Fulltime,0.74,0,0,0,Dropout
Banking-and-Finance,Male,Fulltime,0.77,0,0,0,Dropout
Banking-and-Finance,Male,Fulltime,0.70,0,0,0,Dropout
Banking-and-Finance,Male,Fulltime,0.79,0,0,0,Dropout
Economics,Female,Fulltime,0.83,0,2,7.13375,Dropout
Economics,Male,Fulltime,0.80,0,0,15.03125,Dropout
Economics,Male,Fulltime,0.73,0,3,7.52625,Dropout
Economics,Male,Fulltime,0.75,0,0,0.41625,Dropout
Economics,Male,Fulltime,0.71,0,0,15.67875,Dropout
Economics,Female,Fulltime,0.76,0,0,2.33875,Dropout
Economics,Female,Fulltime,0.71,0,0,0,Dropout
Economics,Male,Fulltime,0.82,0,0,8.535,Dropout
Economics,Male,Fulltime,0.78,0,4,6.875,Dropout
Economics,Male,Fulltime,0.82,0,0,0,Dropout
Economics,Female,Fulltime,0.77,0,0,0,Dropout
Economics,Male,Fulltime,0.71,0,0,4.8575,Dropout
Economics,Male,Fulltime,0.74,0,0,0,Dropout
Economics,Male,Fulltime,0.77,0,0,0,Dropout
Economics,Male,Fulltime,0.77,0,0,0,Dropout
Economics,Female,Fulltime,0.81,0,0,12.35375,Dropout
Economics,Male,Fulltime,0.79,0,0,0,Dropout
Economics,Male,Fulltime,0.62,0,0,4.85375,Dropout
Economics,Male,Fulltime,0.73,0,0,0,Dropout
Economics,Female,Fulltime,0.71,0,0,3.5625,Dropout
Economics,Male,Fulltime,0.69,0,0,6.90625,Dropout
Economics,Male,Fulltime,0.74,0,0,0.575,Dropout
Economics,Female,Fulltime,0.73,0,0,0.75,Dropout
Economics,Male,Fulltime,0.60,0,0,0.625,Dropout
Pharmacology,Male,Parttime,0.79,0,0,18.75625,Will Graduate
Pharmacology,Male,Parttime,0.74,0,0,21.00625,Will Graduate
Pharmacology,Male,Parttime,0.69,100,0,22.9375,Will Graduate
Pharmacology,Female,Parttime,0.85,21.87999916,0,18.02875,Will Graduate
Pharmacology,Female,Parttime,0.78,0,0,18.26,Will Graduate
Pharmacology,Male,Parttime,0.71,37.5,0,19.725,Will Graduate
